airbnbID,date,description,housing_type,lat,location,lon,price,title,url
13867346,,,,49.255795,,-123.106364,,,https://www.airbnb.ca/rooms/13867346?location=Surrey%2C%20BC
8129651,,,,49.304125,,-122.96591,,,https://www.airbnb.ca/rooms/8129651?location=Surrey%2C%20BC
1209195,,,,49.272443,,-123.064929,,,https://www.airbnb.ca/rooms/1209195?location=Surrey%2C%20BC
10972081,,,,49.272537,,-123.067435,,,https://www.airbnb.ca/rooms/10972081?location=Surrey%2C%20BC
21464235,,,,49.217993,,-123.012908,,,https://www.airbnb.ca/rooms/21464235?location=Surrey%2C%20BC
4235178,,,,49.262213,,-123.085826,,,https://www.airbnb.ca/rooms/4235178?location=Surrey%2C%20BC
20918193,,,,49.277471,,-123.022018,,,https://www.airbnb.ca/rooms/20918193?location=Surrey%2C%20BC
7072034,,,,49.137608,,-123.15586,,,https://www.airbnb.ca/rooms/7072034?location=Surrey%2C%20BC
15539049,,,,49.256746,,-123.075007,,,https://www.airbnb.ca/rooms/15539049?location=Surrey%2C%20BC
5642121,,,,49.269745,,-123.057384,,,https://www.airbnb.ca/rooms/5642121?location=Surrey%2C%20BC
17641929,,,,49.25701,,-122.985771,,,https://www.airbnb.ca/rooms/17641929?location=Surrey%2C%20BC
13226584,,,,49.221046,,-122.895726,,,https://www.airbnb.ca/rooms/13226584?location=Surrey%2C%20BC
5934872,,,,49.225353,,-122.994255,,,https://www.airbnb.ca/rooms/5934872?location=Surrey%2C%20BC
15060592,,,,49.254543,,-122.988281,,,https://www.airbnb.ca/rooms/15060592?location=Surrey%2C%20BC
16346510,,,,49.169153,,-123.175179,,,https://www.airbnb.ca/rooms/16346510?location=Surrey%2C%20BC
3361100,,,,49.319499,,-123.038674,,,https://www.airbnb.ca/rooms/3361100?location=Surrey%2C%20BC
8783727,,,,49.170516,,-123.13803,,,https://www.airbnb.ca/rooms/8783727?location=Surrey%2C%20BC
21678295,,,,49.184,,-122.949,,,https://www.airbnb.ca/rooms/21678295?location=Surrey%2C%20BC
13087148,,,,49.22905,,-123.004825,,,https://www.airbnb.ca/rooms/13087148?location=Surrey%2C%20BC
16742553,,,,49.225686,,-122.948232,,,https://www.airbnb.ca/rooms/16742553?location=Surrey%2C%20BC
16478629,,,,49.214168,,-122.953505,,,https://www.airbnb.ca/rooms/16478629?location=Surrey%2C%20BC
16911694,,,,49.241708,,-123.077018,,,https://www.airbnb.ca/rooms/16911694?location=Surrey%2C%20BC
8783727,,,,49.170516,,-123.13803,,,https://www.airbnb.ca/rooms/8783727?location=Surrey%2C%20BC
21678295,,,,49.184,,-122.949,,,https://www.airbnb.ca/rooms/21678295?location=Surrey%2C%20BC
13087148,,,,49.22905,,-123.004825,,,https://www.airbnb.ca/rooms/13087148?location=Surrey%2C%20BC
16742553,,,,49.225686,,-122.948232,,,https://www.airbnb.ca/rooms/16742553?location=Surrey%2C%20BC
16478629,,,,49.214168,,-122.953505,,,https://www.airbnb.ca/rooms/16478629?location=Surrey%2C%20BC
16911694,,,,49.241708,,-123.077018,,,https://www.airbnb.ca/rooms/16911694?location=Surrey%2C%20BC
77157,,,,49.246746,,-123.167109,,,https://www.airbnb.ca/rooms/77157?location=Surrey%2C%20BC
14327019,,,,49.284589,,-123.056838,,,https://www.airbnb.ca/rooms/14327019?location=Surrey%2C%20BC
22483328,,,,49.271075,,-122.858789,,,https://www.airbnb.ca/rooms/22483328?location=Surrey%2C%20BC
5948224,,,,49.216023,,-122.973078,,,https://www.airbnb.ca/rooms/5948224?location=Surrey%2C%20BC
13962385,,,,49.279884,,-123.063166,,,https://www.airbnb.ca/rooms/13962385?location=Surrey%2C%20BC
3540462,,,,49.330744,,-123.090548,,,https://www.airbnb.ca/rooms/3540462?location=Surrey%2C%20BC
20392369,,,,49.295127,,-122.803239,,,https://www.airbnb.ca/rooms/20392369?location=Surrey%2C%20BC
8017515,,,,49.249797,,-123.143464,,,https://www.airbnb.ca/rooms/8017515?location=Surrey%2C%20BC
8812630,,,,49.20777,,-122.904385,,,https://www.airbnb.ca/rooms/8812630?location=Surrey%2C%20BC
22442254,,,,49.156248,,-122.759713,,,https://www.airbnb.ca/rooms/22442254?location=Surrey%2C%20BC
13658544,,,,49.213976,,-122.914095,,,https://www.airbnb.ca/rooms/13658544?location=Surrey%2C%20BC
16369948,,,,49.215017,,-122.921081,,,https://www.airbnb.ca/rooms/16369948?location=Surrey%2C%20BC
17895314,,,,49.051688,,-122.799567,,,https://www.airbnb.ca/rooms/17895314?location=Surrey%2C%20BC
14031495,,,,49.216782,,-122.971701,,,https://www.airbnb.ca/rooms/14031495?location=Surrey%2C%20BC
14426377,,,,49.257004,,-122.81082,,,https://www.airbnb.ca/rooms/14426377?location=Surrey%2C%20BC
17257932,,,,49.213289,,-123.020507,,,https://www.airbnb.ca/rooms/17257932?location=Surrey%2C%20BC
6574926,,,,49.192729,,-123.11023,,,https://www.airbnb.ca/rooms/6574926?location=Surrey%2C%20BC
4016671,,,,49.266,,-123.069,,,https://www.airbnb.ca/rooms/4016671?location=Surrey%2C%20BC
16492292,,,,49.21276,,-122.952718,,,https://www.airbnb.ca/rooms/16492292?location=Surrey%2C%20BC
6166704,,,,49.291877,,-122.795116,,,https://www.airbnb.ca/rooms/6166704?location=Surrey%2C%20BC
908265,,,,49.267011,,-123.008511,,,https://www.airbnb.ca/rooms/908265?location=Surrey%2C%20BC
8719980,,,,49.208525,,-122.930877,,,https://www.airbnb.ca/rooms/8719980?location=Surrey%2C%20BC
25328998,,,,49.227761,,-122.98234,,,https://www.airbnb.ca/rooms/25328998?location=Surrey%2C%20BC
22179765,,,,49.271371,,-122.98973,,,https://www.airbnb.ca/rooms/22179765?location=Surrey%2C%20BC
16522048,,,,49.245816,,-123.09833,,,https://www.airbnb.ca/rooms/16522048?location=Surrey%2C%20BC
